"ID","PredictedProb"
558,0.57773232460022
560,0.653579413890839
563,0.559258460998535
564,0.776410043239594
567,0.491170316934586
572,0.578507840633392
573,0.771727681159973
577,0.707000136375427
583,0.727354288101196
584,0.676218569278717
585,0.677635550498962
586,0.673702120780945
588,0.642733812332153
590,0.603053629398346
591,0.68990433216095
593,0.748515725135803
594,0.668657302856445
597,0.698902428150177
598,0.611414015293121
599,0.755721271038055
603,0.660315275192261
604,0.628156900405884
606,0.757385551929474
607,0.603510439395905
609,0.647128522396088
614,0.725543320178986
615,0.742120563983917
616,0.57426506280899
617,0.735893070697784
618,0.711163938045502
619,0.705233693122864
620,0.758725702762604
623,0.597129702568054
625,0.730490386486053
626,0.718118071556091
627,0.735092759132385
632,0.73530375957489
633,0.541893064975739
634,0.696662366390228
635,0.664024353027344
636,0.702874004840851
637,0.731018722057343
638,0.689521908760071
639,0.750834167003632
642,0.504821598529816
643,0.743015229701996
644,0.775739014148712
645,0.536272168159485
646,0.718076407909393
650,0.744198560714722
653,0.610631346702576
654,0.54337215423584
655,0.467747747898102
656,0.716077506542206
657,0.697851896286011
658,0.632472634315491
660,0.524721145629883
661,0.663816750049591
668,0.758207619190216
669,0.654107213020325
671,0.741749942302704
672,0.649137675762177
676,0.766373097896576
678,0.713287770748138
680,0.701337873935699
682,0.733880043029785
684,0.727559268474579
685,0.67852395772934
686,0.619277358055115
687,0.546472132205963
694,0.518281221389771
696,0.536637961864471
697,0.635013937950134
699,0.59251868724823
702,0.775830745697021
707,0.68903374671936
708,0.760864436626434
712,0.753900468349457
717,0.768311440944672
718,0.777373194694519
720,0.547064900398254
721,0.68842601776123
723,0.703096210956573
724,0.613095939159393
727,0.587033987045288
728,0.430947065353394
731,0.707042038440704
733,0.671932399272919
735,0.758463978767395
737,0.651186883449554
738,0.66748046875
740,0.543914079666138
742,0.774688541889191
743,0.613927125930786
745,0.633891642093658
746,0.731235980987549
747,0.624032974243164
748,0.79864090681076
749,0.744860947132111
750,0.773982405662537
753,0.676097095012665
755,0.680880904197693
756,0.730409801006317
758,0.529311239719391
760,0.647933781147003
762,0.722260177135468
763,0.681490302085876
765,0.746567964553833
767,0.676054954528809
768,0.792761206626892
770,0.605423092842102
772,0.688975811004639
773,0.721111118793488
774,0.658889055252075
775,0.678335011005402
777,0.463061302900314
778,0.747940003871918
780,0.550768792629242
782,0.674859344959259
783,0.763303577899933
786,0.487593442201614
787,0.746700942516327
788,0.613649189472198
789,0.626745522022247
790,0.609524965286255
793,0.674598515033722
795,0.720316231250763
807,0.659999310970306
809,0.688473880290985
810,0.476803332567215
811,0.668868064880371
813,0.40566074848175
815,0.6679967045784
816,0.635635554790497
821,0.688936769962311
823,0.79812216758728
825,0.71115505695343
826,0.720319449901581
827,0.742130815982819
832,0.724737286567688
833,0.633858442306519
834,0.660072147846222
837,0.716793179512024
838,0.788286328315735
839,0.344742327928543
843,0.495181798934937
844,0.7032111287117
845,0.55661940574646
846,0.641238689422607
848,0.643722951412201
850,0.698996841907501
851,0.744206666946411
852,0.608195245265961
855,0.667361557483673
856,0.7639000415802
861,0.622735679149628
862,0.745937168598175
863,0.76389741897583
864,0.649949610233307
865,0.746452689170837
867,0.617683410644531
868,0.728688359260559
869,0.752645552158356
873,0.646502614021301
875,0.625038921833038
877,0.73771607875824
879,0.675714552402496
880,0.796990513801575
881,0.680260956287384
882,0.604203104972839
883,0.790060639381409
887,0.609707236289978
888,0.592509150505066
890,0.783616542816162
897,0.672286331653595
900,0.716366767883301
902,0.652224600315094
904,0.664025664329529
906,0.611676931381226
910,0.718537449836731
913,0.707571268081665
914,0.593551278114319
915,0.521158933639526
918,0.706173539161682
920,0.784626543521881
923,0.7420933842659
926,0.718117773532867
927,0.614006102085114
929,0.602522313594818
930,0.650986790657043
931,0.743348360061646
932,0.715355455875397
933,0.629440188407898
934,0.684510886669159
936,0.616862773895264
939,0.593804955482483
941,0.704086005687714
943,0.608779847621918
947,0.573332011699677
948,0.664247393608093
949,0.736930727958679
950,0.556793868541718
951,0.659365892410278
952,0.591153860092163
953,0.794358849525452
956,0.69671756029129
961,0.624639928340912
962,0.59576815366745
968,0.684642434120178
971,0.748809516429901
972,0.766365349292755
977,0.772583603858948
981,0.666802585124969
985,0.642834663391113
987,0.65611207485199
989,0.789177656173706
993,0.763781785964966
994,0.524764657020569
997,0.791731953620911
998,0.539629638195038
999,0.69339656829834
1002,0.701000094413757
1003,0.784214377403259
1004,0.737365901470184
1005,0.566301822662354
1007,0.610998153686523
1008,0.752326309680939
1014,0.77629166841507
1016,0.723040699958801
1021,0.588720798492432
1023,0.754927575588226
1026,0.752700924873352
1028,0.696507453918457
1029,0.652898013591766
1030,0.573127448558807
1031,0.665703475475311
1032,0.736703395843506
1033,0.795777499675751
1036,0.595127403736115
1037,0.764531552791595
1039,0.608145534992218
1046,0.744999945163727
1047,0.714432537555695
1049,0.779474437236786
1055,0.700225412845612
1057,0.527860760688782
1059,0.669287979602814
1060,0.473005652427673
1062,0.417816758155823
1063,0.672565340995789
1066,0.695558309555054
1067,0.79175215959549
1068,0.473779559135437
1070,0.706224918365479
1071,0.671250879764557
1073,0.67456328868866
1074,0.6233269572258
1075,0.712812542915344
1076,0.62513655424118
1077,0.761534988880157
1079,0.599104583263397
1083,0.64193469285965
1085,0.77934068441391
1087,0.581077098846436
1088,0.544258415699005
1089,0.661723136901855
1092,0.629149675369263
1095,0.608376622200012
1104,0.78685861825943
1106,0.79295027256012
1108,0.540244460105896
1110,0.621832609176636
1117,0.664498567581177
1118,0.653403878211975
1119,0.731901824474335
1121,0.693719387054443
1122,0.697461664676666
1124,0.662564098834991
1125,0.624372482299805
1126,0.537668883800507
1128,0.684591174125671
1129,0.605699181556702
1131,0.53410392999649
1132,0.672702848911285
1133,0.660653352737427
1134,0.531364977359772
1137,0.723111033439636
1138,0.527796685695648
1139,0.615759432315826
1140,0.645040690898895
1141,0.709535241127014
1143,0.642482876777649
1144,0.700719654560089
1145,0.670018136501312
1146,0.757887184619904
1147,0.691978931427002
1149,0.710940599441528
1151,0.638733327388763
1154,0.671949326992035
1156,0.583954036235809
1158,0.703563988208771
1165,0.693745791912079
1166,0.557943344116211
1167,0.570398330688477
1168,0.67754328250885
1169,0.568333029747009
1171,0.563137888908386
1173,0.50729775428772
1175,0.599385380744934
1181,0.565106272697449
1182,0.582261979579926
1184,0.67282372713089
1187,0.652244806289673
1189,0.730194091796875
1190,0.568704664707184
1193,0.615406572818756
1194,0.760650217533112
1196,0.723475635051727
1202,0.642359018325806
1203,0.582602143287659
1206,0.714012563228607
1209,0.781247735023499
1211,0.645733952522278
1212,0.468875497579575
1215,0.665860831737518
1216,0.547659516334534
1220,0.701926231384277
1222,0.750358760356903
1223,0.764645218849182
1224,0.61080265045166
1227,0.732414901256561
1229,0.520693063735962
1230,0.631911098957062
1233,0.756714284420013
1236,0.61169022321701
1242,0.735527217388153
1245,0.677873015403748
1246,0.779474139213562
1249,0.690484344959259
1250,0.732380628585815
1253,0.775401055812836
1258,0.638785898685455
1259,0.617206037044525
1262,0.798223793506622
1263,0.677475452423096
1265,0.775383174419403
1266,0.708392977714539
1267,0.71989119052887
1268,0.757168173789978
1269,0.646993517875671
1270,0.64326673746109
1271,0.700104773044586
1272,0.776547253131866
1276,0.739396929740906
1277,0.690959990024567
1279,0.595490276813507
1280,0.638681530952454
1283,0.631992757320404
1285,0.685244679450989
1286,0.750790894031525
1290,0.70479941368103
1293,0.627476930618286
1295,0.51800537109375
1297,0.701671302318573
1299,0.746874690055847
1300,0.788000524044037
1301,0.687636971473694
1302,0.791879892349243
1303,0.734393358230591
1304,0.711100518703461
1305,0.643295764923096
1306,0.656978070735931
1307,0.646019101142883
1308,0.793054699897766
1309,0.627163529396057
1312,0.64665275812149
1313,0.744291603565216
1314,0.659195125102997
1316,0.708990395069122
1318,0.587757170200348
1319,0.684405505657196
1320,0.663017749786377
1322,0.777556121349335
1323,0.535670280456543
1325,0.621887385845184
1329,0.46689361333847
1330,0.681972026824951
1334,0.566418826580048
1337,0.78510981798172
1340,0.598710477352142
1341,0.62590104341507
1342,0.621758818626404
1347,0.573592066764832
1349,0.610218405723572
1350,0.679085493087769
1355,0.672431588172913
1356,0.555813372135162
1357,0.604500889778137
1358,0.68390291929245
1359,0.687908470630646
1361,0.591583728790283
1363,0.50160026550293
1366,0.670488655567169
1367,0.77876478433609
1370,0.763750493526459
1375,0.772033989429474
1377,0.759710431098938
1379,0.723015248775482
1381,0.569438576698303
1382,0.687376856803894
1385,0.689855098724365
1387,0.561335921287537
1389,0.697283744812012
1392,0.733171701431274
1393,0.634205937385559
1395,0.721146821975708
1396,0.666110575199127
1399,0.404283374547958
1400,0.341596156358719
1401,0.700159907341003
1402,0.775149941444397
1405,0.579773902893066
1407,0.601591825485229
1409,0.792597889900208
1413,0.514742016792297
1414,0.417082846164703
1415,0.661776781082153
1417,0.508707404136658
1421,0.595487833023071
1422,0.73954451084137
1423,0.465626180171967
1425,0.698840260505676
1426,0.36901667714119
1428,0.688322961330414
1429,0.79570746421814
1430,0.583435893058777
1431,0.608288168907166
1433,0.772480368614197
1435,0.747358620166779
1436,0.691200733184814
1438,0.708375930786133
1439,0.722534596920013
1442,0.779174983501434
1448,0.650698244571686
1449,0.630224466323853
1451,0.61460942029953
1453,0.729799568653107
1455,0.73036777973175
1456,0.577393531799316
1458,0.733183026313782
1459,0.756177723407745
1463,0.785019814968109
1466,0.607290327548981
1468,0.785157859325409
1471,0.596216976642609
1472,0.739330649375916
1473,0.61308890581131
1474,0.791959702968597
1476,0.612717688083649
1477,0.664730727672577
1478,0.604699969291687
1479,0.6773561835289
1481,0.47751185297966
1482,0.78627622127533
1487,0.620573163032532
1490,0.644759237766266
1493,0.507741749286652
1494,0.699760973453522
1495,0.768210291862488
1496,0.753892004489899
1497,0.593116223812103
1498,0.718453288078308
1499,0.701365351676941
1500,0.673465430736542
1505,0.705651342868805
1507,0.639485120773315
1508,0.626942038536072
1510,0.703161716461182
1511,0.698994696140289
1513,0.517415344715118
1514,0.641766488552094
1518,0.758902132511139
1519,0.536758959293365
1520,0.657754480838776
1522,0.709197163581848
1523,0.648266613483429
1524,0.609940588474274
1527,0.763252675533295
1528,0.647108793258667
1529,0.596685647964478
1530,0.704754829406738
1532,0.656509041786194
1534,0.497870653867722
1536,0.789163053035736
1537,0.638782739639282
1540,0.625892460346222
1543,0.561146378517151
1546,0.742033004760742
1549,0.621271848678589
1553,0.557098269462585
1558,0.692013263702393
1560,0.715208172798157
1561,0.621844470500946
1562,0.657725930213928
1565,0.519046723842621
1573,0.530699133872986
1576,0.675319492816925
1577,0.76958304643631
1579,0.512181401252747
1580,0.746972143650055
1581,0.683846831321716
1582,0.468622505664825
1584,0.689026653766632
1586,0.714553952217102
1588,0.66831362247467
1589,0.692325353622437
1595,0.650217652320862
1598,0.493058770895004
1599,0.796167552471161
1600,0.630809426307678
1605,0.561692655086517
1609,0.65186083316803
1610,0.609486937522888
1615,0.685959219932556
1617,0.758041620254517
1619,0.70921790599823
1621,0.720073580741882
1622,0.685470759868622
1628,0.674793004989624
1629,0.769646346569061
1630,0.652312815189362
1631,0.71903258562088
1633,0.686501324176788
1636,0.648553490638733
1637,0.621164262294769
1638,0.672017157077789
1643,0.725270688533783
1644,0.682309985160828
1645,0.741378724575043
1646,0.564173460006714
1647,0.686420023441315
1648,0.667637407779694
1650,0.577039241790771
1651,0.708550930023193
1652,0.74230295419693
1654,0.694078505039215
1655,0.79543125629425
1657,0.772163867950439
1658,0.787253141403198
1663,0.461861133575439
1665,0.772962868213654
1666,0.639359772205353
1669,0.752586901187897
1675,0.702442348003387
1678,0.73009467124939
1679,0.628117322921753
1680,0.564118027687073
1681,0.649037659168243
1684,0.71564131975174
1687,0.526931345462799
1688,0.657007277011871
1692,0.74833607673645
1694,0.717802464962006
1695,0.691146075725555
1696,0.65836900472641
1697,0.501174509525299
1698,0.626358568668365
1699,0.759883165359497
1700,0.50421017408371
1701,0.726174592971802
1704,0.579555988311768
1705,0.594100177288055
1706,0.661909162998199
1708,0.773184359073639
1709,0.614904284477234
1712,0.602610647678375
1713,0.589935898780823
1715,0.603065550327301
1718,0.75871866941452
1720,0.653562068939209
1721,0.698549151420593
1724,0.695256471633911
1725,0.607239842414856
1726,0.432385951280594
1728,0.609886944293976
1729,0.743434429168701
1738,0.560236692428589
1739,0.680086374282837
1741,0.67152613401413
1743,0.734610140323639
1745,0.488585591316223
1750,0.614157795906067
1751,0.701019644737244
1753,0.70363438129425
1755,0.529565989971161
1757,0.621755182743073
1758,0.548179566860199
1759,0.68888396024704
1762,0.63857764005661
1763,0.635765671730042
1767,0.79357635974884
1769,0.67054545879364
1770,0.771635770797729
1778,0.725229144096375
1781,0.737800717353821
1784,0.726524889469147
1786,0.604116857051849
1787,0.710692644119263
1788,0.714244842529297
1789,0.761820733547211
1790,0.593343198299408
1794,0.382618010044098
1795,0.727987885475159
1797,0.768516302108765
1801,0.727548241615295
1802,0.654228746891022
1809,0.79083126783371
1810,0.742021858692169
1811,0.688381016254425
1816,0.667237401008606
1817,0.657924294471741
1818,0.573112428188324
1820,0.578398108482361
1821,0.578109443187714
1822,0.436391055583954
1823,0.753660500049591
1829,0.687539398670197
1833,0.748799443244934
1834,0.729393720626831
1836,0.670352518558502
1837,0.781436681747437
1839,0.723618447780609
1842,0.713426232337952
1845,0.792527794837952
1849,0.626729607582092
1851,0.758446514606476
1852,0.557473063468933
1853,0.639484226703644
1855,0.636492133140564
1856,0.642581164836884
1857,0.733651041984558
1859,0.730971157550812
1860,0.555522084236145
1861,0.743682622909546
1862,0.715184569358826
1864,0.705648243427277
1865,0.663717150688171
1869,0.723096013069153
1871,0.553942680358887
1872,0.759887516498566
1873,0.667282223701477
1874,0.560466289520264
1875,0.5037961602211
1878,0.721018731594086
1879,0.679229140281677
1880,0.552952289581299
1882,0.744107186794281
1887,0.756902098655701
1893,0.647235870361328
1896,0.690062522888184
1900,0.638771533966064
1902,0.666321635246277
1904,0.713293552398682
1906,0.588802099227905
1907,0.759588360786438
1909,0.676712334156036
1911,0.652981817722321
1913,0.627836585044861
1915,0.664807558059692
1917,0.371330797672272
1918,0.53021651506424
1919,0.574823498725891
1921,0.666218996047974
1922,0.793077290058136
1923,0.743279278278351
1926,0.62974613904953
1927,0.513563215732574
1928,0.745802104473114
1929,0.723616182804108
1931,0.695247113704681
1932,0.711410343647003
1938,0.775847613811493
1940,0.484528869390488
1941,0.651134014129639
1942,0.605843603610992
1944,0.563121318817139
1948,0.509225308895111
1949,0.70845901966095
1951,0.744175732135773
1953,0.728834509849548
1954,0.695364832878113
1955,0.791702389717102
1956,0.695618212223053
1957,0.77764493227005
1958,0.792365789413452
1959,0.746589004993439
1961,0.710501253604889
1962,0.673903822898865
1965,0.682666838169098
1969,0.708956182003021
1971,0.61838698387146
1978,0.793016791343689
1982,0.767551064491272
1984,0.533025860786438
1985,0.681078374385834
1986,0.637091100215912
1987,0.653715550899506
1988,0.612864673137665
1989,0.698092043399811
1990,0.603770792484283
1991,0.759858012199402
1993,0.770223736763
1994,0.712590277194977
1999,0.663234770298004
2000,0.67199295759201
2001,0.589324116706848
2002,0.755080044269562
2003,0.519142508506775
2004,0.584713160991669
2008,0.763063609600067
2011,0.669655859470367
2013,0.733080923557281
2017,0.784303188323975
2020,0.693764448165894
2021,0.691415965557098
2024,0.699870824813843
2026,0.500230133533478
2031,0.744631886482239
2035,0.630414426326752
2039,0.766124784946442
2040,0.701216280460358
2044,0.735302805900574
2045,0.761375963687897
2046,0.701537728309631
2047,0.640865504741669
2048,0.669644951820374
2052,0.709529101848602
2053,0.665912389755249
2054,0.626926958560944
2055,0.59887820482254
2058,0.707597851753235
2059,0.631174981594086
2060,0.564164340496063
2063,0.711848020553589
2064,0.673696100711823
2065,0.786209523677826
2066,0.726547241210938
2070,0.450318157672882
2073,0.747065722942352
2076,0.738759756088257
2077,0.337353438138962
2078,0.713351666927338
2082,0.720697343349457
2084,0.571962654590607
2086,0.590525388717651
2088,0.781918168067932
2090,0.729734420776367
2091,0.712518095970154
2095,0.630304455757141
2097,0.699383080005646
2101,0.720877587795258
2102,0.507549107074738
2105,0.679207921028137
2106,0.6040900349617
2107,0.758971512317657
2110,0.610528230667114
2113,0.79674619436264
2114,0.641482353210449
2115,0.678149342536926
2118,0.658079385757446
2119,0.619104743003845
2120,0.626880943775177
2122,0.623947620391846
2128,0.706320226192474
2129,0.681246280670166
2132,0.672606110572815
2136,0.693455517292023
2139,0.699521362781525
2140,0.595398962497711
2141,0.473471641540527
2142,0.697858810424805
2143,0.670504450798035
2146,0.538244128227234
2147,0.665980696678162
2148,0.542129874229431
2151,0.581863403320312
2153,0.713871598243713
2154,0.771809458732605
2156,0.461385279893875
2161,0.780952215194702
2162,0.654990434646606
2163,0.75881689786911
2164,0.647181749343872
2165,0.753331184387207
2168,0.789304494857788
2169,0.539905548095703
2175,0.767587661743164
2176,0.728015780448914
2177,0.687452495098114
2178,0.486043274402618
2182,0.728172898292542
2184,0.590906322002411
2191,0.660424172878265
2193,0.708556950092316
2194,0.666223585605621
2196,0.757273256778717
2198,0.656875848770142
2199,0.68222576379776
2200,0.662551045417786
2202,0.75637274980545
2209,0.752353012561798
2213,0.344322115182877
2217,0.762538850307465
2218,0.516263961791992
2224,0.534304022789001
2225,0.430114597082138
2231,0.756318628787994
2233,0.68813294172287
2234,0.687123715877533
2235,0.611446142196655
2237,0.649608552455902
2238,0.460640549659729
2240,0.67238587141037
2242,0.692800760269165
2244,0.629507482051849
2246,0.721606016159058
2247,0.589846134185791
2248,0.794339716434479
2249,0.76450902223587
2250,0.787414133548737
2252,0.643881618976593
2254,0.641082406044006
2257,0.672189116477966
2258,0.593257248401642
2262,0.59794157743454
2265,0.699360728263855
2268,0.76779717206955
2270,0.71510511636734
2280,0.735607802867889
2281,0.789736807346344
2283,0.775830328464508
2285,0.42369732260704
2289,0.788853347301483
2290,0.576830923557281
2291,0.669077575206757
2293,0.723608911037445
2294,0.654926002025604
2295,0.739598631858826
2300,0.713093042373657
2304,0.748146772384644
2307,0.539484798908234
2310,0.767813146114349
2312,0.729526162147522
2313,0.552427470684052
2318,0.634291172027588
2319,0.735021948814392
2322,0.657295942306519
2324,0.617632389068604
2326,0.784108459949493
2328,0.618283808231354
2331,0.695743918418884
2334,0.323189467191696
2335,0.649276912212372
2336,0.67349100112915
2339,0.753599286079407
2340,0.739347696304321
2341,0.787499129772186
2344,0.788300335407257
2349,0.783782839775085
2352,0.739175140857697
2353,0.726727664470673
2357,0.47996523976326
2362,0.648052930831909
2364,0.609246969223022
2365,0.610716998577118
2366,0.634841620922089
2367,0.576563656330109
2368,0.715586721897125
2370,0.780854344367981
2373,0.677209615707397
2375,0.569584488868713
2376,0.791195571422577
2377,0.749102890491486
2382,0.778282523155212
2384,0.646651923656464
2385,0.615977823734283
2388,0.689643323421478
2389,0.652552664279938
2390,0.727083683013916
2391,0.659660458564758
2393,0.696763694286346
2396,0.681102335453033
2397,0.61133474111557
2398,0.786948800086975
2399,0.626859962940216
2400,0.690757632255554
2401,0.489061236381531
2402,0.728573203086853
2404,0.583380460739136
2406,0.780449330806732
2408,0.603561580181122
2409,0.739809453487396
2410,0.692554235458374
2411,0.629362463951111
2413,0.685734272003174
2415,0.703020513057709
2417,0.724634110927582
2422,0.74545830488205
2423,0.483090311288834
2424,0.72598785161972
2426,0.755268454551697
2429,0.694740056991577
2430,0.644724011421204
2432,0.646312952041626
2433,0.677927434444427
2436,0.798182606697083
2437,0.716713070869446
2438,0.738238334655762
2439,0.713983058929443
2440,0.556311428546906
2444,0.631622493267059
2445,0.532820403575897
2446,0.585733890533447
2454,0.711991965770721
2455,0.623820424079895
2456,0.761280834674835
2458,0.477168589830399
2459,0.439433813095093
2460,0.586776196956635
2461,0.701691627502441
2462,0.5799680352211
2464,0.644424736499786
2465,0.704184055328369
2467,0.797489285469055
2468,0.745938420295715
2474,0.566882252693176
2480,0.572740256786346
2481,0.615311503410339
2484,0.608864903450012
2485,0.597363650798798
2486,0.693133592605591
2487,0.64567893743515
2491,0.72884076833725
2493,0.693561673164368
2496,0.741430759429932
2497,0.700633525848389
2501,0.642461955547333
2504,0.670720815658569
2505,0.550842523574829
2506,0.664146244525909
2508,0.64180189371109
2509,0.557681560516357
2513,0.561496436595917
2516,0.694215595722198
2520,0.631313025951385
2521,0.642313659191132
2523,0.703943967819214
2524,0.673174917697906
2526,0.793808937072754
2528,0.699734747409821
2529,0.745062589645386
2530,0.707448601722717
2531,0.768355667591095
2532,0.748464405536652
2536,0.680886149406433
2537,0.552237629890442
2540,0.788111746311188
2541,0.609953820705414
2542,0.647913217544556
2543,0.530714094638824
2546,0.557654976844788
2547,0.640415549278259
2550,0.66969895362854
2551,0.691195845603943
2555,0.697202265262604
2556,0.766921937465668
2558,0.738766014575958
2559,0.787860512733459
2560,0.75746887922287
2562,0.792243838310242
2563,0.310604393482208
2564,0.67770528793335
2565,0.608167290687561
2568,0.733260154724121
2569,0.715104401111603
2570,0.660769999027252
2572,0.670850813388824
2573,0.737071454524994
2574,0.576986789703369
2575,0.63147759437561
2576,0.667219817638397
2582,0.703464090824127
2583,0.515428423881531
2586,0.644161522388458
2590,0.564226508140564
2591,0.679819524288177
2592,0.744169294834137
2593,0.791013538837433
2595,0.679692029953003
2596,0.77530163526535
2597,0.608202278614044
2598,0.626400172710419
2600,0.783846139907837
2601,0.709736883640289
2603,0.540286660194397
2604,0.664559781551361
2605,0.763774454593658
2606,0.780617713928223
2608,0.679675936698914
2609,0.722503840923309
2610,0.698792338371277
2611,0.685805201530457
2614,0.733475148677826
2615,0.703650236129761
2616,0.669044017791748
2618,0.569554388523102
2620,0.710681796073914
2623,0.626824975013733
2624,0.792000114917755
2625,0.589419960975647
2627,0.565863311290741
2629,0.705942928791046
2630,0.661132276058197
2631,0.780926585197449
2632,0.791598200798035
2633,0.721286773681641
2634,0.66327029466629
2635,0.551579475402832
2636,0.692025899887085
2637,0.519581973552704
2638,0.794422030448914
2641,0.625053286552429
2643,0.606593251228333
2644,0.471446335315704
2647,0.679112493991852
2648,0.669812440872192
2649,0.768076717853546
2651,0.554134011268616
2654,0.724539518356323
2655,0.651244640350342
2656,0.766395628452301
2659,0.523169875144958
